(このデータベースでリストした数値は100g の可食部です。),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,分類,食材の名前,英語表記,廃棄率(%),カロリー(kcal),修正カロリー(kcal),水分(g),粗タンパク(g),粗脂肪(g),飽和脂肪酸(g),灰分(g),総炭水化物(g),食物繊維(g),糖質の総量(g),ブドウ糖(g),果糖(g),半乳糖(g),麦芽糖(g),蔗糖(g),乳糖(g),ナトリウム(mg),カリウム(mg),カルシウム(mg),マグネシウム(mg),鉄(mg),亜鉛(mg),リン(mg),銅(ug),ビタミンA総量(I.U.),レチノール活性当量(ug),α-カロテン(ug),β-カロテン(ug),レチノール(ug),α-トコフェロール当量(mg),ビタミンE総量(mg),α-トコフェロール(mg),β-トコフェロール(mg),γ-トコフェロール(mg),δ-トコフェロール(mg),ビタミンB1(mg),ビタミンB2(mg),ナイアシン ((mg),ビタミンB6(mg),ビタミンB12(ug),葉酸(ug),ビタミンC(mg),脂肪酸S総量(%),酪酸(4:0)-成分值(%),己酸(6:0)-成分值(%),辛酸(8:0)-成分值(%),癸酸(10:0)-成分值(%),月桂酸(12:0)-成分值(%),十三酸(13:0)-成分值(%),肉豆蔻酸(14:0)-成分值(%),十五酸(15:0)-成分值(%),棕櫚酸(16:0)-成分值(%),十七酸(17:0)-成分值(%),硬脂酸(18:0)-成分值(%),十九酸(19:0)-成分值(%),花生酸(20:0)-成分值(%),山酸(22:0)-成分值(%),廿四酸(24:0)-成分值(%),脂肪酸M總量-成分值(%),肉豆蔻烯酸(14:1)-成分值(%),棕櫚烯酸(16:1)-成分值(%),油酸(18:1)-成分值(%),鱈烯酸(20:1)-成分值(%),芥子酸(22:1)-成分值(%),脂肪酸P總量-成分值(%),亞麻油酸(18:2)-成分值(%),次亞麻油酸(18:3)-成分值(%),十八碳四烯酸(18:4)-成分值(%),花生油酸(20:4)-成分值(%),廿碳五烯酸(20:5)-成分值(%),廿二碳五烯酸(22:5)-成分值(%),廿二碳六烯酸(22:6)-成分值(%),其他脂肪酸-成分值(%),不飽和脂肪酸(mg),水解胺基酸總量-成分值(mg),天門冬胺酸(Asp)-成分值(mg),酥胺酸(Thr)-成分值(mg),絲胺酸(Ser)-成分值(mg),麩胺酸(Glu)-成分值(mg),脯胺酸(Pro)-成分值(mg),甘胺酸(Gly)-成分值(mg),丙胺酸(Ala)-成分值(mg),胱胺酸(Cys)-成分值(mg),纈胺酸(Val)-成分值(mg),甲硫胺酸(Met)-成分值(mg),異白胺酸(Ile)-成分值(mg),白胺酸(Leu)-成分值(mg),酪胺酸(Tyr)-成分值(mg),苯丙胺酸(Phe)-成分值(mg),離胺酸(Lys)-成分值(mg),組胺酸(His)-成分值(mg),精胺酸(Arg)-成分值(mg),色胺酸(Trp)-成分值(mg),コレステロール.(mg),アルコール(g)
A02001,穀類,腸の表面,Rolled flour gluten,,137.9372,136.7618,67.46,20.636,1.85,0.3956,0.3682,9.6858,0.5877,,,,,,,,47.45,32.61,6.21,38.59,2.03,1.37,77.36,,0,0,0,0,,0.6378,1.47,0.48,0.22,0.69,0.08,0.058,0.03,1.43,0.0213,,26.1,0.95,21.384,0,0,0,0,0.442,0,0,0,19.9783,0,0.9637,0,0,0,0,17.3281,0,0,17.3281,0,0,61.2876,57.7598,3.5278,0,0,0,0,0,0,,19828.3658,627.02,496.41,892.85,7104.75,2769.39,648.36,535.02,807.9858,728.12,121.07,697.81,1395.59,646.1,982.14,337.94,418.68,619.13,0,,
A02101,穀類,ロング麺,Noodle string; Wheat flour string,,309.8942,306.0046,16.3833,10.7203,1.073,0.2932,7.4844,64.339,1.9448,3.74,1.809,0,,1.931,0,0,2874.319,87.1423,15.0537,27.1337,0.9683,0.4983,91.931,9.88,0,0,0,0,,0.0689,0.3141,0.0327,0.0267,0.2547,0,0.074,0.0234,1.0587,0.0715,,22.735,0,27.3299,0,0,0,0,0,0,0,0,25.5706,0,1.4433,0,0.1405,0,0.1755,14.4386,0,0,14.1716,0.267,0,58.0636,55.5043,2.4138,0,0,0,0.1455,0,0.1675,,11011.104,419.5047,281.2987,498.8697,3848.2903,1487.4913,382.129,321.726,332.4941,432.0033,113.4963,369.721,751.1733,317.8587,528.4817,203.0347,221.4627,389.484,112.5845,,
A02102,穀類,オイスター春雨,Noodle string; Wheat flour string,,306.9804,302.8364,17.3,11.268,1.41,0.3049,7.7174,62.3046,2.072,,,,,,,,2813.42,120.81,18.93,39.63,1.71,1.101,169.88,,0,0,0,0,,0.091,0.25,0.06,0.04,0.15,0,0.055,0.03,1.37,0.0851,,29.4,0,21.6225,0,0,0,0,0,0,0,0,20.1323,0,1.4902,0,0,0,0,20.7851,0,0,20.7851,0,0,57.5922,54.537,3.0552,0,0,0,0,0,0,,12146.8137,444.54,298.71,522.52,4091.93,1369.97,401.89,336.67,1142.3137,442.68,125.52,392.23,780.91,343.82,548.06,174.49,234.78,361.34,134.44,,
A02103,穀類,麺線,Shou noodle/Vermicelli/-,,349.7513,344.7299,12.041,11.707,1.4957,0.4333,2.3908,72.3655,2.5107,2.222,0.134,0,,1.928,0.16,0,751.978,97.831,17.363,26.711,1.046,0.677,88.772,,0,0,,0,,0.0814,0.265,0.05,0.033,0.182,0,0.09,0.0212,0.9785,0.043,,17.008,0,28.968,0,0,0,0,0,0,0.165,0.126,26.129,0.141,1.71,0,0.159,0.288,0.25,14.54,0,0,13.856,0.446,0.238,56.288,53.716,2.572,0,0,0,0,0,0.201,,12166.077,480.119,327.492,574.564,4428.537,1422.323,442.134,361.177,204.126,449.112,135.008,424.417,883.954,364.161,601.194,246.023,245.298,435.029,141.409,,
A02104,穀類,チキンヌードル,Noodle: shredded chicken flavored,,463.032,460.628,6.3045,9.4,22.83,7.1715,6.475,54.9905,1.202,,,,,,,,2450.125,78.39,13.84,23.265,1.28,1.43,135.995,,0,0,0,0,0,0.8559,3.63,0.555,0.305,1.68,1.09,0.058,0.02,3.83,0.0693,,34.4,0.98,31.4127,0,0.0309,0.0478,0.1279,0,0,0.5956,0,24.9071,0.1246,4.9507,0,0.3505,0.2318,0.0458,33.0437,0,0.3283,32.7154,0,0,35.6037,32.9022,2.7015,0,0,0,0,0,0,,10066.4162,369.445,252.24,438.175,3582.9,1287.61,343.03,284.725,314.6112,403.085,135.555,349.835,677.665,311.12,498.155,141.25,221.015,361.34,94.66,5.4,
A02201,穀類,ホワイトコーン,White corn,,65.8248,57.9808,83.8,3.4,0.64,,0.71,11.45,3.7,,,,,,,,5,200,5,30,0.6,0.7,100,,24.1657,2.4167,9,10,,,,,,,,0.04,0.08,0.8,0.078,,8.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A02301,穀類,紫トウモロコシ,Corn; Maize,47.2,167.894,157.4456,59.444,4.461,1.032,0.286,0.6422,34.4208,4.9285,,,,,,,,0.9235,252.8611,5.3667,10.1837,0.9722,1.0202,138.5514,,0,0,0,0,,0.1958,0.71,0.13,0.05,0.45,0.08,0.174,0.09,1.268,0.34,,11.01,4.255,27.71,0,0,0,0,0,0,0.11,0.04,24.21,0.13,2.56,0,0.66,0,0,32.49,0,0.63,31.53,0.33,0,39.81,38.37,1.28,0,0.16,0,0,0,0,,4149.094,322.026,163.368,208.692,787.65,378.353,170.665,344.377,54.085,212.035,42.757,158.815,532.392,144.531,196.67,150.959,136.384,145.335,0,,
A02401,穀類,スイートコーン,Corn; Maize; Sweat corn,38.7,106.9033,96.9226,75.7316,3.25,2.4772,0.7305,0.7107,17.8305,4.7079,6.954,1.614,1.502,,0,3.838,0,1.8639,268.7839,3.2496,33.6983,0.5378,0.6334,83.5367,6.2,179.8658,17.9907,3,106.4238,,0.1528,0.7517,0.0877,0.0067,0.6203,0.037,0.1333,0.0953,1.8356,0.2025,,26.5703,5.4015,29.4904,0,0,0,0.0367,0.01,0,0.02,0,25.37,0.0467,2.827,0,0.5607,0.2193,0.4,35.0589,0,0.1933,34.4943,0.3713,0,35.4473,34.341,1.1063,0,0,0,0,0,0,,2851.3923,244.5233,114.5467,146.3797,481.396,238.6923,123.1597,231.6297,40.257,138.728,33.8103,97.1177,324.2687,125.2863,132.3043,115.8443,90.6267,122.3193,50.5023,,
A02501,穀類,フルーツカラーコーン,Corn; Maize; Sweat corn (Organic),39.1,105.403,96.8607,76.243,3.104,2.5503,0.7307,0.6463,17.4564,4.0294,7.795,3.557,3.047,,0,1.191,0,0.212,238.702,2.598,32.906,0.697,0.733,92.355,,0,0,,0,,0.2796,0.941,0.201,0.026,0.678,0.036,0.075,0.1183,2.0921,0.44,,5.746,5.808,28.653,0,0,0,0,0,1.561,0,0,22.757,0,3.828,0,0.507,0,0,35.408,0,0,35.408,0,0,35.101,34.839,0.262,0,0,0,0,0,0.839,,3086.187,236.442,127.562,159.282,548.743,248.279,137.879,273.328,29.947,159.817,70.046,107.441,342.274,122.406,138.592,146.888,78.375,142.861,16.025,,
A02601,穀類,ワキシートウモロコシ,Corn; Maize,32.2,172.1804,164.7881,59.066,4.727,1.898,0.5357,0.8596,33.4494,3.4869,1.0849,0.6923,0.3926,,0,0,0,1.17,272.717,6.035,49.521,0.867,0.773,137.284,,0,0,,0,,0.2528,1.113,0.16,0,0.925,0.028,0.184,0.0938,1.4794,0.276,,6.464,3.981,28.227,0,0.059,0.152,0.086,0.031,0,0.13,0.036,23.946,0.116,2.146,0,0.697,0.519,0.309,36.22,0,0.57,35.266,0.384,0,35.122,33.937,1.185,0,0,0,0,0,0.431,,4773.917,302.036,129.498,195.682,846.064,391.723,166.855,358.582,91.626,267.687,78.614,199.226,609.429,261.389,276.015,189.539,136.249,226.45,47.253,,
A02701,穀類,トウモロコシ胚芽,Corn germ,,365.8851,353.8919,11.48,7.035,0.8954,0.1276,0.278,80.3116,5.6572,0,0,0,,0,0,0,1.3895,93.834,2.679,17.0766,0.759,0.4805,65.0028,,5.9748,0.5976,0,3.585,,0.0942,0.3535,0.068,0,0.2595,0.026,0.0635,0.025,1.209,0.1852,,42.1235,0,14.2514,0,0,0,0,0,0,0.021,0,11.5793,0.038,1.8621,0,0.4995,0.0585,0.193,28.7879,0,0.056,28.5383,0.1936,0,56.9326,55.0641,1.8685,0,0,0,0,0,0.0285,,6822.0255,383.5625,217.68,306.6875,1417.2135,680.36,200.9935,536.299,175.551,318.716,98.6325,246.116,983.8165,260.4795,335.729,134.402,208.47,252.8325,64.4845,,
A02801,穀類,冷凍コーンカーネル,Corn kernal; Maize kernal; Sweat whole kernal corn,,173.5786,167.0066,65.6,3.1,8.2,,0.57,22.53,3.1,,,,,,,,8,210,3,24,0.58,0.48,72,,99.996,10.0005,30,45,,,,,,,,0.04,0.04,0.51,0.0364,,2.4,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A02802,穀類,ドライコーン,Corn kernal; Maize kernal; for popcorn,,373.0182,345.8602,11.9235,10.8765,3.9421,0.6193,1.0502,72.2077,12.8104,0.504,0,0,,0,0.504,0,0.744,258.931,6.4135,125.6065,2.4275,2.6335,273.333,24.65,71.0555,7.1073,0,42.635,,0.7153,3.328,0.4415,0.013,2.665,0.2085,0.4735,0.074,1.4048,0.7046,,48.622,0,15.7098,0,0,0,0,0,0,0,0,13.0001,0,1.8075,0,0.627,0.0835,0.1917,26.3973,0,0,26.0242,0.3731,0,57.6883,56.5074,1.1809,0,0,0,0,0,0.205,,9801.506,628.062,357.793,479.628,1929.037,901.37,354.3345,795.354,222.8045,448.1675,114.728,318.5375,1358.851,394.5565,485.362,263.4925,280.8155,399.6765,68.936,,
A02901,穀類,トウモロコシ粉,Corn starch; Maize starch,,368.578,368.176,10.87,0.323,0.4163,0.0752,0.0823,88.3084,0.1896,0,0,0,,0,0,0,13.778,4.272,2.4444,3.2564,0.2435,0.031,14.342,,0,0,0,0,,0,0,0,0,0,0,0.006,0,0.099,0.0215,,12.2545,2.47,18.0757,0,0,0,0,0,0,1.7339,0,3.3153,0,13.0265,0,0,0,0,30.5184,0,15.0047,14.1756,1.3381,0,51.4053,2.3148,0.3496,0.5602,10.0156,19.0706,4.5971,14.4974,0,,,,,,,,,,,,,,,,,,,,,,
A03001,穀類,缶詰トウモロコシ穀粒,Corn kernal: canned,,89.9804,82.7096,78.3283,2.3413,1.4356,0.3232,0.9711,16.9237,3.6354,4.562,0.893,2.396,,0,1.273,0,208.0077,190.0513,3.8503,17.3053,0.4693,0.3853,56.7453,4.05,48.4059,4.8414,7.58,25.2547,,0.1266,0.3455,0.1025,0.0015,0.234,0.0075,0.0283,0.0641,1.0075,0.0874,,25.882,4.8897,22.5136,0,0,0,0,0,0,0,0,18.2715,0,2.7935,0,0.8356,0.3057,0.3073,30.1466,0,0.0505,29.6853,0.4108,0,47.0217,45.138,1.8837,0,0,0,0,0,0.318,,2180.5085,165.9265,84.225,111.831,397.0845,180.393,87.2755,222.1145,47.6515,106.9805,31.243,71.0835,244.753,91.611,95.8105,79.4635,71.547,88.6905,2.8245,,
A03002,穀類,缶詰コーン醤,Cream style sweat corn; Sweat cream style corn,,65.5421,62.1611,83.2295,1.4045,0.4445,0.0941,0.9406,13.9809,1.6905,4.952,0,0,,0,4.952,0,275.5175,91.9425,2.8449,12.3316,0.825,0.3205,33.2097,,45.2049,4.5214,2.47,25.889,,0.0568,0.178,0.042,0.0055,0.125,0.0055,0.02,0.0295,0.707,0.0822,,22.5505,1.497,21.1784,0,0,0,0,0,0,0.0715,0,18.0241,0,2.5878,0,0.495,0,0,30.6525,0,0.2041,30.2292,0.2192,0,48.1695,46.3799,1.7896,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
A031,穀類,平均インディカ米,Long grain rice,,356.5641,355.3957,13.4388,7.823,0.8554,41.398,0.5002,77.3827,0.5512,0,0,0,,0,0,0,1.8395,99.3163,4.8678,29.332,0.2638,1.3153,75.029,,0,0,,0,,0.0811,0.1918,0.0688,0.0075,0.0905,0.025,0.09,0.0245,1.5038,0.032,,15.729,0,41.398,0,0,0,0,0,0,2.07,0,34.933,0,3.296,0,0.376,0.205,0.518,23.387,0,0.112,22.912,0.209,0.154,35.215,34.211,1.004,0,0,0,0,0,0,,7617.9933,702.8485,272.325,369.142,1432.373,372.8578,352.3553,447.048,219.4033,463.4725,167.0495,321.1378,642.3658,319.31,400.9395,281.2995,191.2348,640.5185,22.3128,,
A03101,穀類,インディカ米（2台）,Long grain rice,,354.788,353.728,13.9,8.2,1,,0.6,76.3,0.5,,,,,,,,2,114,5,40,0.3,1.3,77,,,,,,,0.1042,0.22,0.09,0.01,0.1,0.02,0.13,0.03,2.1,0.019,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8191,756,288,386,1549,415,376,472,230,507,184,350,679,338,432,313,210,706,0,,
A03102,穀類,インディカ米（インディカ台番号10）,Long grain rice,,358.3403,357.0634,12.9775,7.446,0.7108,0.2943,0.4004,78.4653,0.6023,0,0,0,,0,0,0,1.679,84.6325,4.7355,18.664,0.2275,1.3305,73.058,,0,0,,0,,0.0579,0.1635,0.0475,0.005,0.081,0.03,0.05,0.0189,0.9075,0.045,,19.458,0,41.398,0,0,0,0,0,0,2.07,0,34.933,0,3.296,0,0.376,0.205,0.518,23.387,0,0.112,22.912,0.209,0.154,35.215,34.211,1.004,0,0,0,0,0,0,,7044.9865,649.697,256.65,352.284,1315.746,330.7155,328.7105,422.096,208.8065,419.945,150.099,292.2755,605.7315,300.62,369.879,249.599,172.4695,575.037,44.6255,,
A032,穀類,平均ライス,Short grain rice,,353.9518,352.4847,14.082,7.0319,0.6964,29.834,0.3673,77.8224,0.692,0.0868,0.0128,0.0014,,0,0.0727,0,2.0019,79.2727,5.1087,20.1661,0.3879,1.4818,80.8004,8,4.342,0.4343,0,2.6053,,0.189,0.3614,0.1739,0.0101,0.1027,0.0747,0.0787,0.0173,1.0904,0.08,,16.4882,0,29.834,0,0.0004,0.0094,0.0058,0.0572,0,0.7132,0.0011,25.1533,0.0126,2.7838,0,0.3988,0.1561,0.5424,35.545,0,0.099,34.9854,0.3145,0.146,34.6372,33.502,1.1352,0,0,0,0,0,0.0825,,6636.3769,609.5865,227.3965,337.9895,1229.5783,284.0612,305.7933,376.1306,327.9631,377.6502,111.6089,261.981,558.5095,279.6594,336.9374,230.2288,168.6222,530.6213,82.0594,,
A03201,穀類,イネ（台番号189）,Short grain rice,,355.6145,354.8937,13.54,7.5,0.56,0.1211,0.3412,78.0588,0.34,,,,,,,,2.76,84.7,5.32,12.01,0.7,1.46,77.17,,0,0,0,0,,0.071,0.08,0.07,0,0.01,0,0.043,0.02,0.84,0.0537,,0,0,21.6289,0,0,0,0,0,0,0.3214,0,18.8699,0,1.6907,0,0.3781,0,0.3688,41.1112,0,0.1282,40.6429,0.3401,0,37.2594,36.0749,1.1845,0,0,0,0,0,0,,7223.4,645.69,246.68,360.82,1308.83,316.3,318.07,405.23,301.22,408.54,148.77,284.12,604.4,338.53,384.01,233.47,190.7,628.88,99.14,,
A03202,穀類,イネ（台南番号11）,Short grain rice,,348.3469,346.7403,15.386,6.741,0.4819,0.1903,0.2173,77.1738,0.7578,0,0,0,,0,0,0,2.107,70.702,4.214,13.363,0.214,1.1,67.164,6.95,0,0,,0,,0.1071,0.12,0.105,0.002,0.013,0,0.085,0.0205,0.7351,0.063,,14.599,0,39.48,0,0,0,0,0,0,1.395,0,33.999,0,2.928,0,0.337,0.325,0.496,26.249,0,0,24.911,0.322,1.016,33.903,32.82,1.083,0,0,0,0,0,0.368,,6893.851,640.685,247.632,380.37,1301.558,254.829,317.734,401.435,119.483,359.806,113.702,242.486,587.729,326.338,369.339,252.886,181.794,557.249,238.796,,
A03203,穀類,イネ（ジャポニカ表2）,Short grain rice,,356.7255,355.4993,13.2077,7.205,0.5069,0.1437,0.3641,78.7163,0.5784,0,0,0,,0,0,0,2.3843,65.2483,5.0863,17.9057,0.43,1.146,88.682,,11.9245,1.1927,0,7.155,,0.1697,0.7573,0.1273,0.014,0.3407,0.2753,0.0753,0.0205,1.0307,0.0946,,22.184,0,28.3487,0,0,0,0,0.0779,0,0.7662,0,23.738,0.021,2.3277,0,0.8031,0.132,0.4828,36.4427,0,0.1364,35.8904,0.3632,0.0527,35.2259,34.0798,1.1461,0,0,0,0,0,0.0243,,6840.1036,612.5737,230.115,337.7287,1232.9467,288.5563,306.1427,384.236,495.5986,383.858,105.262,269.9153,575.2847,281.0803,349.5513,225.433,164.7957,535.7753,61.2503,,
A03204,穀類,イネ（ジャポニカステーション71）,Short grain rice: Yih-Chuan aromatic rice,,356.6444,354.7453,13.3133,7.9183,0.6393,0.2215,0.3784,77.7507,0.8958,0.0633,0,0,,0,0.0633,0,1.6953,64.6543,4.7233,12.6677,0.289,1.352,62.6763,9.05,10.1229,1.0125,,6.074,,0.1153,0.13,0.1137,0,0.0163,0,0.067,0.0123,0.8106,0.0503,,11.3373,0,34.6482,0,0.0033,0.0153,0.012,0.028,0,1.0903,0.01,29.549,0.0173,2.7707,0,0.2677,0.5893,0.2953,31.3826,0,0.0573,30.9953,0.3143,0.0157,33.8053,32.7823,1.023,0,0,0,0,0,0.1633,,6547.5756,585.7247,239.4823,353.9777,1208.4017,280.561,295.6033,366.6203,144.2733,392.5933,135.5413,266.775,543.581,302.1353,353.6977,239.0797,184.4753,553.35,101.7027,,
A03205,穀類,イネ（ジャポニカ表8）,Short grain rice,,355.2428,354.2366,13.502,6.928,0.4024,0.1236,0.336,78.8316,0.4746,0,0,0,,0,0,0,1.5755,63.562,4.397,15.861,0.352,1.6345,72.376,,17.0302,1.7034,0,10.2185,,0.272,1.22,0.208,0.0175,0.523,0.4715,0.054,0.0132,0.9842,0.0995,,11.892,0,30.7265,0,0,0,0,0,0,0.7305,0,26.8095,0.0345,2.573,0,0.16,0.1075,0.3115,35.3556,0,0.055,35.0486,0.1605,0.0915,34.2531,32.8359,1.4172,0,0,0,0,0,0.0425,,6593.5722,583.5025,223.9515,327.552,1197.517,275.631,298.4595,367.4975,577.1707,356.0195,86.0135,250.798,538.452,266.829,322.885,221.721,158.8455,495.3445,45.3825,,
A03206,穀類,イネ（Taijing9）,Short grain rice,,353.2311,352.0274,14.3045,6.58,0.6335,0.1926,0.2779,78.2041,0.5678,0,0,0,,0,0,0,1.94,70.8395,5.1885,18.3915,0.193,1.5155,73.568,,0,0,0,0,,0.1395,0.166,0.1365,0,0.0295,0,0.062,0.0176,1.0546,0.122,,12.2875,0,30.4017,0,0,0,0,0,0,0.9591,0,25.9983,0,3.0143,0,0.1355,0.08,0.2145,36.2564,0,0,36.0009,0.1335,0.122,33.6682,32.6262,1.042,0,0,0,0,0,0.1165,,6680.3414,601.3305,230.233,335.4335,1252.291,278.606,302.867,381.8795,576.3444,357.4785,101.5365,252.786,559.37,251.156,284.533,220.0495,161.265,493.6145,39.5675,,
A03207,穀類,ライス（高雄139）,Short grain rice,,357.2448,354.5092,13.6828,6.1225,1.1844,0.302,0.517,78.4933,1.2904,0.4245,0.0595,0.011,,0,0.354,0,2.2,116.5583,6.1535,42.2165,1.0093,1.8088,130.9928,,0,0,0,0,,0.4536,0.4966,0.4428,0.018,0.0358,0,0.1253,0.0156,2.1826,0.0865,,29.1903,0,25.5012,0,0,0,0,0.0325,0,0.5218,0,19.6626,0.041,2.2745,0,0.5252,0.1713,2.2723,39.6668,0,0.1854,39.0008,0.4641,0.0165,34.8219,33.7337,1.0882,0,0,0,0,0,0.0283,,6021.7619,572.7403,208.67,286.7723,1125.5043,258.7255,290.6743,358.9308,461.6992,360.255,50.285,254.5513,514.5508,154.0225,293.319,220.7768,143.271,428.6018,38.412,,
A03208,穀類,イネ（高雄142）,Short grain rice,,352.516,352.092,14.3,7,0.6,,0.4,77.7,0.2,,,,,,,,4,74,6,19,0.2,1.4,49,,,,,,,0.167,0.2,0.16,0.01,0.03,0,0.1,0.03,0.7,0.023,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6894,628,240,342,1206,319,306,381,413,407,134,268,559,326,352,235,181,597,0,,
A03209,穀類,イネ（高雄番号145）,Short grain rice,,364.4454,362.4282,11.819,6.768,0.9792,0.3388,0.3885,80.0453,0.9515,0.207,0.043,0,,0,0.164,0,0.566,92.777,5.162,29.456,0.346,1.579,97.247,,0,0,,0,,0.306,0.306,0.306,0,0,0,0.111,0.0232,1.4302,0.096,,35.584,0,34.6,0,0,0,0,0,0,0,0,28.72,0,5,0,0.44,0,0.44,33.41,0,0.16,32.91,0.34,0,32,31.05,0.95,0,0,0,0,0,0,,6613.328,624.109,234.111,340.151,1290.352,299.995,317.19,390.23,97.039,383.073,137.736,268.468,572.359,279.537,350.16,241.098,158.185,546.708,82.827,,
A03210,穀類,コシヒカリ,short grain rice,,339.5073,337.6754,17.765,7.556,0.9765,0.2263,0.4525,73.25,0.8641,0,0,0,,0,0,0,0.7905,89.6855,4.8421,20.7896,0.1455,1.822,89.1276,,0,0,,0,,0.0887,0.1385,0.07,0.0395,0.029,0,0.0645,0,1.136,0.1115,,24.808,0,23.171,0,0,0.069,0.0405,0.376,0,0.6345,0,19.0335,0,2.475,0,0.5425,0,0,40.031,0,0.169,39.469,0.393,0,36.798,35.515,1.283,0,0,0,0,0,0,,6055.835,601.509,173.0905,315.0895,1172.382,268.4085,305.1925,324.2465,93.8025,367.8785,103.243,261.91,530.3685,270.966,309.8785,212.7735,161.8905,469.6895,113.516,,
A03301,穀類,カルシウム強化米,Short grain rice: calcium enriched,,355.0521,353.6529,13.62,7.37,0.74,0.1562,0.59,77.68,0.66,,,,,,,,7.58,83.19,170.07,19.04,0.5,2.097,86.5,,0,0,0,0,,0.162,0.18,0.16,0,0.02,0,0.086,0.02,0.89,0.0705,,33,0,21.1093,0,0,0,0,0,0,0.2216,0,18.3254,0,1.6593,0,0.4364,0.17,0.2966,38.1731,0,0.1473,37.6166,0.4092,0,40.7175,39.4757,1.2418,0,0,0,0,0,0,,7279.55,658.97,247.96,358.53,1406.12,333.3,327,431.71,314.68,430.5,143.93,303.27,625.22,224.22,380.53,239.2,322.5,451.92,79.99,,
A03401,穀類,高繊維ライス,Short grain rice,,362.7227,356.7087,12.84,8.276,2.47,0.5086,1.2466,75.1674,2.8368,,,,,,,,3.15,260.15,3.59,107.46,1.48,1.696,282.54,,15.4161,1.542,0,9.25,,1.3564,1.63,1.31,0.06,0.22,0.04,0.425,0.04,6.35,0.4659,,31.8,1.95,20.5926,0,0,0,0,0,0,0.3484,0,17.4143,0,1.958,0,0,0.3048,0.5671,42.5016,0,0.1931,41.7821,0.5264,0,36.9053,35.5509,1.3544,0,0,0,0,0,0,,7630.4258,774.35,295.76,390.63,1476.92,0,390.46,465.71,328.6658,436.11,60.1,310.29,667.29,327.35,406.07,321.21,204.9,658.44,116.17,,
A03501,穀類,ホワイトインディカ米（インディカ台中ワックス状70）,White glutinous rice: long-grain,,361.3604,360.4693,12.355,7.8625,0.89,0.2399,0.4535,78.439,0.4203,,,,,,,,1.31,94.87,5.08,31.335,0.15,1.015,79.545,,0,0,0,0,,0.5091,0.675,0.495,0.005,0.115,0.06,0.093,0.0305,1.685,0.0865,,55.93,0,26.9529,0,0,0,0,0,0,0.7963,0,22.1934,0,2.6469,0,0.7465,0,0.5698,35.995,0,0,35.6722,0.3228,0,37.0516,35.7773,1.2743,0,0,0,0,0,0,,8190.764,698.355,279.385,386.63,1457.095,369.175,351.865,460.55,755.829,469.115,147.81,317.67,671.9,335.195,414.07,263.26,196.755,616.105,0,,
A036,穀類,白米ジャポニカ平均,"White glutinous rice, short-grain",,358.1558,356.6718,13.142,8.29,0.81,28.2907,0.34,77.418,0.7,,,,,,,,3.11,105.85,6.66,25.02,0.415,0.88,82.45,,0,0,0,0,,0.3976,0.44,0.39,0.01,0.035,0.005,0.117,0.025,1.275,0.0736,,18.5,2.33,28.2907,0,0,0,0,0,0,0.7252,0,24.1724,0,2.3676,0.5819,0,0,0.4436,33.0079,0,0,33.0079,0,0,38.701,37.2139,1.4871,0,0,0,0,0,0,,7933.035,721.205,236.21,416.26,1464.03,368.65,357.96,448.62,327.2,451.92,149.935,306.055,662.13,387.355,415.87,259.86,204.25,701.055,54.47,,
A03601,穀類,白いジャポニカイネ（米台番号189）,"White glutinous rice, short-grain",,358.6265,357.1425,12.784,8.38,0.52,0.1471,0.28,78.036,0.7,,,,,,,,2.22,118.7,6.32,23.04,0.43,0.86,109.9,,0,0,0,0,,0.42,0.42,0.42,0,0,0,0.094,0.02,1.65,0.1321,,14,2.33,28.2907,0,0,0,0,0,0,0.7252,0,24.1724,0,2.3676,0.5819,0,0,0.4436,33.0079,0,0,33.0079,0,0,38.701,37.2139,1.4871,0,0,0,0,0,0,,7867.0699,717.41,271.42,401.52,1440.06,352.3,354.92,441.24,328.3999,447.84,138.87,307.11,660.26,356.71,414.74,254.72,203.5,667.11,108.94,,
A03602,穀類,白米のジャポニカ（1つのTaijingもち米）,"White glutinous rice, short-grain",,357.685,356.201,13.5,8.2,1.1,,0.4,76.8,0.7,,,,,,,,4,93,7,27,0.4,0.9,55,,,,,,,0.3751,0.46,0.36,0.02,0.07,0.01,0.14,0.03,0.9,0.015,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999,725,201,431,1488,385,361,456,326,456,161,305,664,418,417,265,205,735,0,,
